title,date,body,label,link
Waspada Taktik Penipuan Yang Menawarkan Pengeluaran Akaun 1 Dan 2 KWSP,26/9/2024,Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Berhati-hati dengan maklumat...,Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-menawarkan-pengeluaran-akaun-1-dan-2-kwsp
Waspada Sebarang Tawaran Pinjaman Dan Pengeluaran KWSP Akaun 1 dan 2 Oleh Pihak Ketiga,23/9/2024,Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Sebarang maklumat mengenai...,Real,https://sebenarnya.my/waspada-sebarang-tawaran-pinjaman-dan-pengeluaran-kwsp-akaun-1-dan-2-oleh-pihak-ketiga
"Bantuan RM1,200 Dikreditkan Ke Dalam MyKad Adalah Tidak Benar",30/8/2024,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/bantuan-rm1200-dikreditkan-ke-dalam-mykad-adalah-tidak-benar
Bendera Malaysia Dikibarkan Secara Terbalik Di Sebuah Sekolah Adalah Insiden Pada Tahun 2020,27/8/2024,Menurut Kenyataan Ketua Polis Daerah Seberang Perai Selatan (PDRM):,Unclear,https://sebenarnya.my/bendera-malaysia-dikibarkan-secara-terbalik-di-sebuah-sekolah-adalah-insiden-pada-tahun-2020
Dakwaan Nama Jalan Yap Ah Loy Ditukar Ke Jalan Palestin Adalah Tidak Benar,26/8/2024,SEBENARNYA: Menurut Dewan Bandaraya...,Fake,https://sebenarnya.my/dakwaan-nama-jalan-yap-ah-loy-ditukar-ke-jalan-palestin-adalah-tidak-benar
Waspada Pautan Palsu Berkaitan Bantuan Sumbangan Tunai Rahmah,23/8/2024,Menurut kenyataan Kementerian Kewangan (MOF): Kementerian Kewangan (MOF) ingin...,Fake,https://sebenarnya.my/waspada-pautan-palsu-berkaitan-bantuan-sumbangan-tunai-rahmah
Waspada Individu Menyamar Sebagai Wakil PETRONAS Menawarkan Peluang Pelantikan Pengedar,21/8/2024,Menurut kenyataan PETRONAS Dagangan Berhad (PETRONAS) : PETRONAS telah...,Real,https://sebenarnya.my/waspada-individu-menyamar-sebagai-wakil-petronas-menawarkan-peluang-pelantikan-pengedar
Sebaran Poster Mengenai Bantuan Kementerian Malaysia eMadani/Touch n’ Go eWallet 2024 Adalah Tidak Benar,15/8/2024,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/sebaran-poster-mengenai-bantuan-kementerian-malaysia-emadani-touch-n-go-ewallet-2024-adalah-tidak-benar
Waspada Taktik Penipuan Yang Menyamar Sebagai Pegawai BSN,12/8/2024,Menurut Bank Simpanan Nasional (BSN): BSN ingin mengingatkan orang...,Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-menyamar-sebagai-pegawai-bsn
Waspada Halaman/ Akaun Media Sosial Palsu Yang Menyalahgunakan Nama dan Logo KPM,31/7/2024,Menurut Kementerian Pendidikan Malaysia (KPM): KPM mengambil perhatian serius...,Fake,https://sebenarnya.my/waspada-halaman-akaun-media-sosial-palsu-yang-menyalahgunakan-nama-dan-logo-kpm
Waspada Terhadap Sebarang Bentuk Pelaburan Yang Ditawarkan Melalui Aplikasi Telegram,25/7/2024,Menurut kenyataan Pengarah Jabatan Siasatan Jenayah Komersial (JSJK): Masyarakat...,Real,https://sebenarnya.my/waspada-terhadap-sebarang-bentuk-pelaburan-yang-ditawarkan-melalui-aplikasi-telegram
Waspada Ancaman Pancingan Data atau Mesej Palsu Ekoran Gangguan Global CrowdStrike,21/7/2024,Menurut CyberSecurity Malaysia: CyberSecurity Malaysia mengeluarkan amaran kepada pengguna...,Fake,https://sebenarnya.my/waspada-ancaman-pancingan-data-atau-mesej-palsu-ekoran-gangguan-global-crowdstrike
Waspada Panggilan Palsu Yang Menyamar Sebagai Pegawai CyberSecurity Malaysia,15/7/2024,Menurut CyberSecurity Malaysia: CyberSecurity Malaysia ingin menegaskan bahawa pihak...,Fake,https://sebenarnya.my/waspada-panggilan-palsu-yang-menyamar-sebagai-pegawai-cybersecurity-malaysia
Resit Sesi Temuduga JPN Yang Ditularkan Adalah Tidak Benar,11/7/2024,SEBENARNYA: Menurut Jabatan Pendaftaran...,Fake,https://sebenarnya.my/resit-sesi-temuduga-jpn-yang-ditularkan-adalah-tidak-benar
Iklan Pengambilan Jawatan PDRM Di Media Sosial Adalah Tidak Benar,2/7/2024,SEBENARNYA: Menurut kenyataan...,Fake,https://sebenarnya.my/iklan-pengambilan-jawatan-pdrm-di-media-sosial-adalah-tidak-benar
Waspada Akaun Palsu Yang Menyamar Sebagai Menteri MITI,25/6/2024,"Menurut Kementerian Pelaburan, Perdagangan dan Industri (MITI): MITI telah...",Fake,https://sebenarnya.my/waspada-akaun-palsu-yang-menyamar-sebagai-menteri-miti
Surat Pembayaran Cukai Menggunakan Nama Ketua Pengarah Dan Logo JKDM Adalah Tidak Benar,22/6/2024,SEBENARNYA: Menurut kenyataan Jabatan...,Fake,https://sebenarnya.my/surat-pembayaran-cukai-menggunakan-nama-ketua-pengarah-dan-logo-jkdm-adalah-tidak-benar
Cadangan Kenaikan RM10 Harga Konsultasi Di Klinik Awam Adalah Tidak Benar,14/6/2024,SEBENARNYA: Menurut kenyataan Menteri...,Fake,https://sebenarnya.my/cadangan-kenaikan-rm10-harga-kosultasi-di-klinik-awam-adalah-tidak-benar
Penjelasan Isu ‘Program Permohonan Kewarganegaraan’,8/6/2024,Menurut kenyataan Jabatan Pendaftaran Negara (JPN): JPN ingin memaklumkan...,Real,https://sebenarnya.my/penjelasan-isu-program-permohonan-kewarganegaraan
Waspada Taktik Penggodaman Telefon Melalui Muat Turun Fail .APK,3/6/2024,Menurut kenyataan PDRM JSJK: Penggodaman telefon pintar adalah modus...,Real,https://sebenarnya.my/waspada-taktik-penggodaman-telefon-melalui-muat-turun-fail-apk
Waspada Panggilan Individu Yang Menyamar Sebagai Pegawai MCMC,28/5/2024,Menurut Kenyataan Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC): MCMC...,Real,https://sebenarnya.my/waspada-panggilan-individu-yang-menyamar-sebagai-pegawai-mcmc
Waspada Panggilan Palsu Kononnya Dari Jabatan PADU,26/5/2024,Menurut kenyataan PADU: Orang ramai diingatkan agar sentiasa berwaspada...,Fake,https://sebenarnya.my/waspada-panggilan-palsu-kononnya-dari-jabatan-padu
Dakwaan Malaysia Negara Asia Tenggara Pertama Dikenakan Sekatan Oleh Amerika Syarikat Adalah Tidak Benar,11/5/2024,SEBENARNYA: Laporan berita dikaitkan...,Fake,https://sebenarnya.my/dakwaan-malaysia-negara-asia-tenggara-pertama-dikenakan-sekatan-oleh-amerika-syarikat-adalah-tidak-benar
Penjelasan Perkhidmatan Urus Niaga Pembaharuan Cukai Jalan Ditawarkan Oleh BJAK,6/5/2024,Menurut kenyataan Jabatan Pengangkutan Jalan (JPJ) Malaysia: JPJ memandang...,Real,https://sebenarnya.my/penjelasan-perkhidmatan-urus-niaga-pembaharuan-cukai-jalan-ditawarkan-oleh-bjak
Penjelasan Berkenaan Penggunaan Bahan Peluntur/ Benzoil Peroksida Dalam Tepung Gandum,27/4/2024,Menurut Kenyataan Kementerian Kesihatan Malaysia (KKM): KKM mengambil maklum...,Real,https://sebenarnya.my/penjelasan-berkenaan-penggunaan-bahan-peluntur-benzoil-peroksida-dalam-tepung-gandum
Waspada Tawaran Tunai Haji Menggunakan Visa Oleh Pihak Ketiga,25/4/2024,Menurut kenyataan Lembaga Tabung Haji (TH): Orang ramai dinasihatkan...,Real,https://sebenarnya.my/waspada-tawaran-tunai-haji-menggunakan-visa-oleh-pihak-ketiga
Makluman Kadar Kenaikan Gaji Penjawat Awam Adalah Tidak Benar,22/4/2024,SEBENARNYA: Menurut kenyataan Jabatan...,Fake,https://sebenarnya.my/makluman-kadar-kenaikan-gaji-penjawat-awam-adalah-tidak-benar
Waspada Produk Kingu Ginseng Candy Mengandungi Tadalafil,15/4/2024,Menurut Kementerian Kesihatan (KKM): Kementerian Kesihatan Malaysia (KKM) mengambil...,Real,https://sebenarnya.my/waspada-produk-kingu-ginseng-candy-mengandungi-tadalafil
Waspada Akaun Palsu Menyalahgunakan Identiti KDYMM SPB YDP Agong,3/4/2024,Menurut Kenyataan Yang di-Pertuan Agong Sultan Ibrahim: Akaun ini...,Fake,https://sebenarnya.my/waspada-akaun-palsu-menyalahgunakan-identiti-kdymm-spb-ydp-agong
Dakwaan Tiada Penganjuran Majlis Tilawah Dan Hafazan Al-Quran Pada Tahun 2024 Adalah Tidak Benar,3/4/2024,SEBENARNYA: Menurut kenyataan Menteri...,Fake,https://sebenarnya.my/dakwaan-tiada-penganjuran-majlis-tilawah-dan-hafazan-al-quran-pada-tahun-2024-adalah-tidak-benar
Khabar Angin Harga Petrol RON95 Dan Diesel Akan Naik Sebelum Aidilfitri Adalah Tidak Benar,23/3/2024,"Menurut kenyataan YB Menteri Ekonomi: YB Menteri Ekonomi, Tuan...",Fake,https://sebenarnya.my/khabar-angin-harga-petrol-ron95-dan-diesel-akan-naik-sebelum-aidilfitri-adalah-tidak-benar
Penjelasan Mesej Tular Berkenaan Makanan Haiwan Ternakan,22/3/2024,"Menurut kenyataan Bahagian Hab Halal, JAKIM: Bahagian Pengurusan Halal,...",Real,https://sebenarnya.my/penjelasan-mesej-tular-berkenaan-makanan-haiwan-ternakan
Mesej Tular Berhubung Pembatalan Penama KWSP Adalah Tidak Benar,19/3/2024,SEBENARNYA: Menurut kenyataan Kumpulan...,Fake,https://sebenarnya.my/mesej-tular-berhubung-pembatalan-penama-kwsp-adalah-tidak-benar-2
Kadar Pertukaran USD/MYR Yang Diterbitkan Oleh Google Pada 15 Mac 2024 Adalah Tidak Tepat,16/3/2024,Menurut kenyataan Bank Negara Malaysia (BNM): BNM tegas menolak...,Unclear,https://sebenarnya.my/kadar-pertukaran-usd-myr-yang-diterbitkan-oleh-google-pada-15-mac-2024-adalah-tidak-tepat
Paparan Gambar e-LMM Berlainan Di Aplikasi MyJPJ Kerana Masalah Teknikal,14/3/2024,Menurut Kenyataan Jabatan Pengangkutan Jalan (JPJ) Malaysia: JPJ mengambil...,Unclear,https://sebenarnya.my/paparan-gambar-e-lmm-berlainan-di-aplikasi-myjpj-kerana-masalah-teknikal
"Waspada Sindiket Penipuan Pelaburan Yang Menggunakan Nama, Logo & Nama CEO PETRONAS",9/3/2024,Menurut Petroliam Nasional Bhd. (PETRONAS): PETRONAS mengambil maklum mengenai...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-pelaburan-yang-menggunakan-nama-logo-nama-ceo-petronas
Pembayaran STR Fasa 2 Masih Kekal Pada Bulan April 2024,1/3/2024,Menurut kenyataan Kementerian Kewangan (MOF): Kementerian Kewangan menegaskan bahawa...,Unclear,https://sebenarnya.my/pembayaran-str-fasa-2-masih-kekal-pada-bulan-april-2024
Surat Dengan Logo MKN Yang Digunakan Oleh Individu Warga Asing Untuk Meminta Wang Adalah Tidak Benar,27/2/2024,SEBENARNYA: Menurut kenyataan Majlis...,Fake,https://sebenarnya.my/surat-dengan-logo-mkn-yang-digunakan-oleh-individu-warga-asing-untuk-meminta-wang-adalah-tidak-benar
Dakwaan Israel Bakal Jadikan Malaysia Sebagai Destinasi Pengecualian Visa Adalah Tidak Benar,23/2/2024,SEBENARNYA: Menurut kenyataan Menteri...,Fake,https://sebenarnya.my/dakwaan-israel-bakal-jadikan-malaysia-sebagai-destinasi-pengecualian-visa-adalah-tidak-benar
Dakwaan Sistem PADU Digodam Adalah Tidak Benar,19/2/2024,SEBENARNYA: Menurut kenyataan Pangkalan...,Fake,https://sebenarnya.my/dakwaan-sistem-padu-digodam-adalah-tidak-benar
Waspada Taktik Sindiket Penipuan Melalui Pautan Palsu Bantuan Sumbangan Tunai Rahmah (STR) 2024,17/2/2024,Waspada terhadap taktik sindiket penipuan yang menghantar mesej berserta pautan permohonan Bantuan...,Fake,https://sebenarnya.my/waspada-taktik-sindiket-penipuan-melalui-pautan-palsu-bantuan-sumbangan-tunai-rahmah-str-2024
Sebaran Dokumen Yang Didakwa Sebagai Dokumen Perjanjian Penasihat Agensi LAKSANA Adalah Tidak Benar,14/2/2024,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/sebaran-dokumen-yang-didakwa-sebagai-dokumen-perjanjian-penasihat-agensi-laksana-adalah-tidak-benar
Waspada Terhadap Skim Pelaburan Dalam Talian ‘Accerx.Com’,12/2/2024,Menurut kenyataan Polis Diraja Malaysia (PDRM): Orang ramai dinasihatkan...,Real,https://sebenarnya.my/sebaran-dokumen-yang-didakwa-sebagai-dokumen-perjanjian-penasihat-agensi-laksana-adalah-tidak-benar
Dakwaan Kehilangan Duit Dari Akaun Bank Selepas Daftar PADU Adalah Tidak Benar,8/2/2024,SEBENARNYA: Menurut kenyataan Kementerian Ekonomi:,Fake,https://sebenarnya.my/dakwaan-kehilangan-duit-dari-akaun-bank-selepas-daftar-padu-adalah-tidak-benar
Waspada Sebarang Tawaran Penggunaan Akaun Bank Anda,5/2/2024,Menurut kenyataan Kementerian Kewangan (MOF): Akaun Keldai / Tumpang...,Real,https://sebenarnya.my/waspada-sebarang-tawaran-penggunaan-akaun-bank-anda
Penjelasan Isu Status Halal Minuman Keluaran Jenama Yeo’s,2/2/2024,"Menurut kenyataan Bahagian Hab Halal, JAKIM: Tular di media...",Real,https://sebenarnya.my/penjelasan-isu-status-halal-minuman-keluaran-jenama-yeos
Waspada Individu Yang Menyamar Sebagai Pegawai MCMC Melalui Panggilan Telefon,27/1/2024,Menurut Kenyataan Suruhanjaya Komunikasi dan Multimedia (MCMC): Modus operandi...,Real,https://sebenarnya.my/waspada-individu-yang-menyamar-sebagai-pegawai-mcmc-melalui-panggilan-telefon
Waspada Sindiket Penipuan Yang Menyamar Sebagai Pegawai NSRC Melalui Panggilan Telefon,23/1/2024,Menurut kenyataan Bank Negara Malaysia (BNM): Berhati-hati dengan individu...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-yang-menyamar-sebagai-pegawai-nsrc-melalui-panggilan-telefon
Waspada Terhadap Sindiket Penipuan Meminta Untuk Memuat Turun Aplikasi Tidak Sah (APK) Pembelian Dalam Talian,22/1/2024,Menurut kenyataan Kementerian Kewangan (MOF): MOF ingin menasihati...,Real,https://sebenarnya.my/waspada-terhadap-sindiket-penipuan-meminta-untuk-memuat-turun-aplikasi-tidak-sah-apk-pembelian-dalam-talian
"Waspada Dengan Video, Hantaran Atau Mesej Palsu Yang Menyalahgunakan Nama, Logo Atau Nama Pegawai Kanan BNM",18/1/2024,Menurut kenyataan Bank Negara Malaysia (BNM): Orang ramai dinasihatkan...,Fake,https://sebenarnya.my/waspada-dengan-video-hantaran-atau-mesej-palsu-yang-menyalahgunakan-nama-logo-atau-nama-pegawai-kanan-bnm
Laluan Persekutuan Kuantan – Segamat KM72 Masih Ditutup,14/1/2024,SEBENARNYA: Menurut kenyataan Jabatan...,Fake,https://sebenarnya.my/laluan-persekutuan-kuantan-segamat-km72-masih-ditutup
Waspada Sebarang Sebaran Kandungan Berkenaan Pengeluaran Khas KWSP 2024,12/1/2024,Menurut kenyataan Kumpulan Wang Simpanan Pekerja (KWSP): Awas....,Real,https://sebenarnya.my/waspada-sebarang-sebaran-kandungan-berkenaan-pengeluaran-khas-kwsp-2024
Waspada Panggilan Palsu Yang Menggunakan Nama Kementerian Komunikasi,9/1/2024,Menurut Kementerian Komunikasi : Orang ramai diminta berwaspada dengan...,Fake,https://sebenarnya.my/waspada-panggilan-palsu-yang-menggunakan-nama-kementerian-komunikasi
Waspada Terhadap Pelbagai Modus Operandi Penipuan Dalam Talian,8/1/2024,Menurut kenyataan Suruhanjaya Komunikasi dan Multimedia Malaysia(MCMC): WASPADA dengan...,Real,https://sebenarnya.my/waspada-terhadap-pelbagai-modus-operandi-penipuan-dalam-talian
JPNIN Tidak Menyertai dan Menyokong Penganjuran Forum Rasionalism Belia Antarabangsa 2023,28/12/2023,SEBENARNYA: Menurut kenyataan Jabatan...,Fake,https://sebenarnya.my/jpnin-tidak-menyertai-dan-menyokong-penganjuran-forum-rasionalism-belia-antarabangsa-2023
Bantuan Khas Kewangan RM1000 Dibayar Mulai 28 Disember 2023 Adalah Tidak Benar,27/12/2023,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/bantuan-khas-kewangan-rm1000-dibayar-mulai-28-disember-2023-adalah-tidak-benar
PDRM Tidak Pernah Mengeluarkan Sebarang Mesej Berkenaan Modus Operandi Penipuan ‘Sim Swap’,24/12/2023,SEBENARNYA: Menurut Kenyataan Polis...,Fake,https://sebenarnya.my/pdrm-tidak-pernah-mengeluarkan-sebarang-mesej-berkenaan-modus-operandi-penipuan-sim-swap
Notis Tular Kononnya JIM Akan Kenakan Tindakan Terhadap Pemandu Pengangkutan Awam Adalah Tidak Benar,23/12/2023,SEBENARNYA: Menurut Kenyataan Media...,Fake,https://sebenarnya.my/notis-tular-kononnya-jim-akan-kenakan-tindakan-terhadap-pemandu-pengangkutan-awam-adalah-tidak-benar
Penjelasan Pelaksanaan Cukai Jualan Barang Import Bernilai Rendah Dalam Talian,18/12/2023,Menurut kenyataan media Kementerian Kewangan (MOF): Susulan pertanyaan media...,Real,https://sebenarnya.my/penjelasan-pelaksanaan-cukai-jualan-barang-import-bernilai-rendah-dalam-talian
Tiada Perkhidmatan Melalui Orang Tengah Atau Ejen Bagi Sebarang Urusan Pendaftaran,14/12/2023,SEBENARNYA: Menurut kenyataan Jabatan...,Fake,https://sebenarnya.my/tiada-perkhidmatan-melalui-orang-tengah-atau-ejen-bagi-sebarang-urusan-pendaftaran-kad-pengenalan-dan-sijil-lahir
Dakwaan Menteri KKM Telah Tandatangani Perjanjian Vaksin Dengan WHO Adalah Tidak Benar,11/12/2023,SEBENARNYA: Menurut Kenyataan Kementerian...,Fake,https://sebenarnya.my/dakwaan-menteri-kkm-telah-tandatangani-perjanjian-vaksin-dengan-who-adalah-tidak-benar
Waspada Produk-Produk Kosmetik Yang Mengandungi Racun Berjadual,6/12/2023,Menurut kenyataan rasmi Kemententerian Kesihatan Malaysia (KKM): KKM ingin...,Real,https://sebenarnya.my/waspada-produk-produk-kosmetik-yang-mengandungi-racun-berjadual-2
Dakwaan Bekas Banduan Berkenaan DSAI Di Penjara Sungai Buloh Adalah Tidak Benar,5/12/2023,SEBENARNYA: Menurut Kenyataan Jabatan...,Fake,https://sebenarnya.my/dakwaan-bekas-banduan-berkenaan-dsai-di-penjara-sungai-buloh-adalah-tidak-benar
Dakwaan YAB TPM Dato’ Seri Ahmad Zahid Hamidi Letak Jawatan Kerana Masalah Kesihatan Adalah Tidak Benar,4/12/2023,"SEBENARNYA: Timbalan Perdana Menteri,...",Fake,https://sebenarnya.my/dakwaan-yab-tpm-dato-seri-ahmad-zahid-hamidi-letak-jawatan-kerana-masalah-kesihatan-adalah-tidak-benar
Waspada Cubaan Penipuan Berkaitan Program eMadani (e-Madani),2/12/2023,Orang ramai adalah dinasihatkan agar berwaspada terhadap sebarang cubaan penipuan berkaitan program...,Real,https://sebenarnya.my/waspada-cubaan-penipuan-berkaitan-program-emadani
Dakwaan Peningkatan Kes COVID-19 Akibat Strain Virus Baharu Adalah Tidak Benar,30/11/2023,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/dakwaan-peningkatan-kes-covid-19-akibat-strain-virus-baharu-adalah-tidak-benar
Bantuan E-wallet/MyKad Sebanyak RM300 Sebulan Untuk Isi Rumah Adalah Tidak Benar,30/11/2023,SEBENARNYA: Menurut Kenyataan...,Fake,https://sebenarnya.my/bantuan-e-wallet-mykad-sebanyak-rm300-sebulan-untuk-isi-rumah-adalah-tidak-benar
Produk Buah-Buahan Dalam Tin Keluaran Negara Thailand Tercemar Dengan Pembawa Virus AIDS Adalah Tidak Benar,27/11/2023,SEBENARNYA: Menurut kenyataan Kementerian...,Fake,https://sebenarnya.my/produk-buah-buahan-dalam-tin-keluaran-negara-thailand-tercemar-dengan-pembawa-virus-aids-adalah-tidak-benar
Waspada Sindiket Penipuan Lesen Memandu Tidak Sah Melalui Platform Media Sosial,23/11/2023,Menurut Jabatan Pengangkutan Jalan Malaysia (JPJ): JPJ Malaysia telah...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-lesen-memandu-tidak-sah-melalui-platform-media-sosial
Waspada Laman Web Palsu Menggunakan Nama Dan Logo Tabung Haji,20/11/2023,Menurut Tabung Haji (TH): Laman web www.tabunghaji.net adalah palsu...,Fake,https://sebenarnya.my/waspada-laman-web-palsu-menggunakan-nama-dan-logo-tabung-haji
Dakwaan Kandang Khinzir Bersebelahan Dengan Kolam Ternakan Ikan Patin Adalah Video Lama,16/11/2023,Menurut Jabatan Perikanan Malaysia (DOF): DOF menegaskan rakaman yang...,Unclear,https://sebenarnya.my/dakwaan-kandang-khinzir-bersebelahan-dengan-kolam-ternakan-ikan-patin-adalah-video-lama
Waspada Laman Sesawang Palsu Bukan Bawah Kendalian Tabung Haji,15/11/2023,Menurut Tabung Haji (TH): Laman web www.thijari.ticketmysearch.com adalah palsu...,Fake,https://sebenarnya.my/waspada-laman-sesawang-palsu-bukan-bawah-kendalian-tabung-haji
Dakwaan Vaksin ISR Bakal Disuntik Secara Paksa Adalah Tidak Benar,8/11/2023,SEBENARNYA: Menurut Kementerian Kesihatan...,Fake,https://sebenarnya.my/dakwaan-vaksin-isr-bakal-disuntik-secara-paksa-adalah-tidak-benar
Waspada Sindiket Penipuan Iklan Mempromosikan Pelbagai Produk Berjenama Di Media Sosial,31/10/2023,Menurut CyberSecurity Malaysia: CyberSecurity Malaysia mendapati bahawa terdapat lonjakan...,Real,https://sebenarnya.my/waspada-sindiket-penipuan-iklan-mempromosikan-pelbagai-produk-berjenama-di-media-sosial
Penjelasan Notis Amaran Berjaga-jaga Dikeluarkan Oleh BNM Berkenaan Ancaman Kumpulan Penggodam,27/10/2023,Menurut Bank Negara Malaysia (BNM): Bank Negara Malaysia...,Real,https://sebenarnya.my/penjelasan-notis-amaran-berjaga-jaga-dikeluarkan-oleh-bnm-berkenaan-ancaman-kumpulan-penggodam
Penjelasan Pendaftaran Perkahwinan Sivil Oleh YB MDN Di Pejabat JPN Putrajaya,25/10/2023,Menurut Jabatan Pendaftaran Negara (JPN): JPN merujuk video yang...,Real,https://sebenarnya.my/penjelasan-pendaftaran-perkahwinan-sivil-oleh-yb-mdn-di-pejabat-jpn-putrajaya
